proteinId	gotermId	goName	gotermType	goAcc
74323	1683	helicase activity	molecular_function	GO:0004386
74323	1055	nucleic acid binding	molecular_function	GO:0003676
74323	8306	protein ubiquitination	biological_process	GO:0016567
74323	4913	zinc ion binding	molecular_function	GO:0008270
74323	2103	ubiquitin-protein ligase activity	molecular_function	GO:0004842
74323	143	ubiquitin ligase complex	cellular_component	GO:0000151
74323	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
74323	13181	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
74323	13180	ATPase activity, uncoupled	molecular_function	GO:0042624
74323	13179	ATPase activity, coupled	molecular_function	GO:0042623
74323	8816	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
74323	8614	ATPase activity	molecular_function	GO:0016887
74323	7435	DNA translocase activity	molecular_function	GO:0015616
74323	7284	protein-transporting ATPase activity	molecular_function	GO:0015462
74323	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
74323	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
74323	1339	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
74323	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
74346	3503	protein biosynthesis	biological_process	GO:0006412
74346	2654	GTP binding	molecular_function	GO:0005525
74346	3505	translational elongation	biological_process	GO:0006414
74346	1109	translation elongation factor activity	molecular_function	GO:0003746
74346	5176	protein-synthesizing GTPase activity	molecular_function	GO:0008547
74346	1264	GTPase activity	molecular_function	GO:0003924
74351	3218	electron transport	biological_process	GO:0006118
74351	1783	monooxygenase activity	molecular_function	GO:0004497
74351	8235	oxidoreductase activity	molecular_function	GO:0016491
74351	1785	dimethylaniline monooxygenase (N-oxide-forming) activity	molecular_function	GO:0004499
74366	8537	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
74366	3876	nitrogen compound metabolism	biological_process	GO:0006807
74366	16411	N-acetylgalactosamine-6-phosphate deacetylase activity	molecular_function	GO:0047419
74366	9595	(3,5-dichlorophenylurea)acetate amidohydrolase activity	molecular_function	GO:0018749
74366	9594	iprodione amidohydrolase activity	molecular_function	GO:0018748
74366	8857	pantetheinase activity	molecular_function	GO:0017159
74366	8538	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	GO:0016811
74366	5620	succinylglutamate desuccinylase activity	molecular_function	GO:0009017
74366	5369	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	molecular_function	GO:0008759
74366	5056	protein N-terminal asparagine amidohydrolase activity	molecular_function	GO:0008418
74366	1696	histone deacetylase activity	molecular_function	GO:0004407
74375	8303	transcriptional repressor activity	molecular_function	GO:0016564
74375	3877	regulation of nitrogen utilization	biological_process	GO:0006808
74379	3772	ergosterol biosynthesis	biological_process	GO:0006696
74379	2898	endoplasmic reticulum	cellular_component	GO:0005783
74379	238	C-8 sterol isomerase activity	molecular_function	GO:0000247
74390	1096	RNA binding	molecular_function	GO:0003723
74400	3551	protein amino acid phosphorylation	biological_process	GO:0006468
74400	2653	ATP binding	molecular_function	GO:0005524
74400	1939	protein kinase activity	molecular_function	GO:0004672
74400	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
74400	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
74406	3591	ubiquitin-dependent protein catabolism	biological_process	GO:0006511
74406	1548	ubiquitin thiolesterase activity	molecular_function	GO:0004221
74406	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
74409	3503	protein biosynthesis	biological_process	GO:0006412
74409	2953	ribosome	cellular_component	GO:0005840
74409	2746	intracellular	cellular_component	GO:0005622
74409	1107	structural constituent of ribosome	molecular_function	GO:0003735
74421	7826	membrane	cellular_component	GO:0016020
74421	3879	transport	biological_process	GO:0006810
74421	2625	binding	molecular_function	GO:0005488
74421	2860	mitochondrial inner membrane	cellular_component	GO:0005743
74444	3444	transcription	biological_process	GO:0006350
74444	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
74444	1056	DNA binding	molecular_function	GO:0003677
74444	15976	protein dimerization activity	molecular_function	GO:0046983
74444	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
74444	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
74444	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
74449	3588	proteolysis and peptidolysis	biological_process	GO:0006508
74449	2653	ATP binding	molecular_function	GO:0005524
74449	1549	metalloendopeptidase activity	molecular_function	GO:0004222
74449	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
74449	157	nucleotide binding	molecular_function	GO:0000166
74449	10979	protein catabolism	biological_process	GO:0030163
74449	7826	membrane	cellular_component	GO:0016020
74449	7827	integral to membrane	cellular_component	GO:0016021
74449	4913	zinc ion binding	molecular_function	GO:0008270
74449	11210	matrilysin-2 activity	molecular_function	GO:0030402
74449	4961	prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
74449	4787	collagenase activity	molecular_function	GO:0008133
74449	1570	stromelysin 3 activity	molecular_function	GO:0004249
74453	8235	oxidoreductase activity	molecular_function	GO:0016491
74453	3709	fatty acid metabolism	biological_process	GO:0006631
74453	5306	3-hydroxybutyryl-CoA dehydrogenase activity	molecular_function	GO:0008691
74462	7827	integral to membrane	cellular_component	GO:0016021
74462	5606	signal peptidase activity	molecular_function	GO:0009003
74462	3548	signal peptide processing	biological_process	GO:0006465
74462	2902	signal peptidase complex	cellular_component	GO:0005787
74462	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
74462	4879	peptidase activity	molecular_function	GO:0008233
74476	1170	catalytic activity	molecular_function	GO:0003824
74480	1193	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
74498	3504	translational initiation	biological_process	GO:0006413
74498	1108	translation initiation factor activity	molecular_function	GO:0003743
74502	8235	oxidoreductase activity	molecular_function	GO:0016491
74502	4804	metabolism	biological_process	GO:0008152
74502	1362	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	GO:0004030
74505	11072	lipid glycosylation	biological_process	GO:0030259
74505	11059	carbohydrate binding	molecular_function	GO:0030246
74505	8488	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
74505	3077	carbohydrate metabolism	biological_process	GO:0005975
74505	1850	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	molecular_function	GO:0004577
74517	1170	catalytic activity	molecular_function	GO:0003824
74517	3588	proteolysis and peptidolysis	biological_process	GO:0006508
74517	1513	serine carboxypeptidase activity	molecular_function	GO:0004185
74517	1515	carboxypeptidase D activity	molecular_function	GO:0004187
74531	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
74531	1076	transcription factor activity	molecular_function	GO:0003700
74531	1056	DNA binding	molecular_function	GO:0003677
74568	3503	protein biosynthesis	biological_process	GO:0006412
74568	2953	ribosome	cellular_component	GO:0005840
74568	2746	intracellular	cellular_component	GO:0005622
74568	1107	structural constituent of ribosome	molecular_function	GO:0003735
74568	1096	RNA binding	molecular_function	GO:0003723
74576	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
74576	2757	nucleus	cellular_component	GO:0005634
74576	1056	DNA binding	molecular_function	GO:0003677
74622	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
74622	2653	ATP binding	molecular_function	GO:0005524
74622	1683	helicase activity	molecular_function	GO:0004386
74622	1055	nucleic acid binding	molecular_function	GO:0003676
74622	5638	type I site-specific deoxyribonuclease activity	molecular_function	GO:0009035
74624	1055	nucleic acid binding	molecular_function	GO:0003676
74635	7826	membrane	cellular_component	GO:0016020
74635	7125	antiporter activity	molecular_function	GO:0015297
74635	7067	drug transporter activity	molecular_function	GO:0015238
74635	3920	multidrug transport	biological_process	GO:0006855
74635	4739	phosphoric diester hydrolase activity	molecular_function	GO:0008081
74635	3378	DNA repair	biological_process	GO:0006281
74635	2757	nucleus	cellular_component	GO:0005634
74682	14463	regulation of transcription	biological_process	GO:0045449
74682	11324	transcription regulator activity	molecular_function	GO:0030528
74682	2757	nucleus	cellular_component	GO:0005634
74682	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
74682	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
74682	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
74682	8207	pyrophosphatase activity	molecular_function	GO:0016462
74682	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
74682	5406	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
74682	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
74682	5336	DNA helicase IV activity	molecular_function	GO:0008722
74682	2049	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
74682	505	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
74693	11579	methylarsonite methyltransferase activity	molecular_function	GO:0030792
74693	10524	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
74693	9556	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
74693	9287	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
74693	8182	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
74693	8181	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
74693	8180	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
74693	8179	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
74693	8177	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
74693	8173	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
74693	8172	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
74693	8171	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
74693	8170	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
74693	8088	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
74693	8070	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
74693	8069	lysine N-methyltransferase activity	molecular_function	GO:0016278
74693	8066	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
74693	8065	arginine N-methyltransferase activity	molecular_function	GO:0016273
74693	8002	selenocysteine methyltransferase activity	molecular_function	GO:0016205
74693	5975	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
74693	5611	DNA-methyltransferase activity	molecular_function	GO:0009008
74693	5266	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	GO:0008650
74693	5265	rRNA methyltransferase activity	molecular_function	GO:0008649
74693	5063	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
74693	4966	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
74693	4919	protein methyltransferase activity	molecular_function	GO:0008276
